Argument.0.Value,TrafficData.Rank,Country.IN.Rank,Country.ID.Rank,Country.EG.Rank,Country.SG.Rank,Country.TR.Rank,Country.RU.Rank,Country.IL.Rank,Country.TW.Rank,Country.PK.Rank,Country.US.Rank,Country.HK.Rank,Country.AU.Rank,Country.SA.Rank,Country.CH.Rank,Country.NG.Rank,Country.AE.Rank,Country.CO.Rank,Country.KR.Rank,Country.BR.Rank,Country.GR.Rank,Country.ZA.Rank,Country.MX.Rank,Country.CA.Rank,Country.JP.Rank,Country.O.Rank,Country.DE.Rank,Country.PH.Rank,Country.IR.Rank,Country.GB.Rank,Country.FR.Rank,Country.IT.Rank,Country.MY.Rank,Country.DZ.Rank,Country.QA.Rank,Country.ES.Rank,Country.IE.Rank,Country.NL.Rank,Country.AR.Rank,Country.DK.Rank,Country.CN.Rank,Country.TT.Rank,Country.FI.Rank,Country.NO.Rank,Country.VE.Rank,Country.BE.Rank,Country.CZ.Rank,Country.KE.Rank,Country.RO.Rank,Country.BD.Rank,Country.HR.Rank,Country.SD.Rank,Country.JO.Rank,Country.ET.Rank,Country.AZ.Rank,Country.CR.Rank,Country.VN.Rank,Country.LK.Rank,Country.MK.Rank,Country.NZ.Rank,Country.SY.Rank,Country.KW.Rank,Country.MM.Rank,Country.SE.Rank,Country.BA.Rank,Country.RS.Rank,Country.AT.Rank,Country.TZ.Rank,Country.TH.Rank,Country.LU.Rank,Country.UG.Rank,Country.NP.Rank,Country.UA.Rank,Country.PA.Rank,Country.GH.Rank,Country.PL.Rank,Country.TN.Rank,Country.MA.Rank,Country.PT.Rank,Country.NI.Rank,Country.IQ.Rank,Country.CL.Rank,Country.KZ.Rank,Country.YE.Rank,Country.DO.Rank,Country.CU.Rank,Country.PE.Rank,Country.PR.Rank,Country.CM.Rank,Country.AF.Rank,Country.GI.Rank,Country.AD.Rank,Country.EE.Rank,Country.EC.Rank,Country.GP.Rank,Country.BW.Rank,Country.SN.Rank,Country.SV.Rank,Country.GT.Rank,Country.AM.Rank,Country.GE.Rank,Country.AL.Rank,Country.BM.Rank,Country.AO.Rank,Country.MZ.Rank,Country.UY.Rank,Country.PY.Rank,Country.CI.Rank,Country.GF.Rank,Country.MQ.Rank,Country.CD.Rank,Country.MG.Rank,Country.BO.Rank,Country.BF.Rank,Country.PF.Rank,Country.KG.Rank,Country.MN.Rank,Country.TM.Rank,Country.LB.Rank,Country.LA.Rank,Country.GQ.Rank,Country.HN.Rank,Country.HU.Rank,Country.BY.Rank,Country.ZM.Rank,Country.RW.Rank,Country.NA.Rank,Country.KH.Rank,Country.CV.Rank,Country.ML.Rank,Country.NE.Rank,Country.BI.Rank,Country.TG.Rank,Country.GN.Rank,Country.BJ.Rank,Country.TD.Rank,Country.GA.Rank,Country.BH.Rank,Country.MU.Rank,Country.OM.Rank,Country.SL.Rank,Country.ZW.Rank,Country.CG.Rank,Country.IM.Rank,Country.SO.Rank,Country.BB.Rank,Country.BG.Rank,Country.LT.Rank,Country.UZ.Rank,Country.SK.Rank,Country.HT.Rank,Country.MD.Rank,Country.LY.Rank,Country.ME.Rank,Country.SI.Rank,Country.RE.Rank,Country.FJ.Rank,Country.BN.Rank,Country.PS.Rank,Country.MT.Rank,Country.JE.Rank,Country.JM.Rank,Country.GY.Rank,Country.SZ.Rank,Country.MW.Rank,Country.MR.Rank,Country.GG.Rank,Country.SC.Rank,Country.BS.Rank,Country.BT.Rank,Country.PG.Rank,Country.DJ.Rank,Country.MO.Rank,Country.AW.Rank,Country.LC.Rank,Country.KY.Rank,Country.IS.Rank,Country.GU.Rank,Country.AI.Rank,Country.BZ.Rank,Country.MC.Rank,Country.CW.Rank,Country.LV.Rank,Country.TJ.Rank,Country.GM.Rank,Country.SR.Rank,Country.CY.Rank,Country.LR.Rank,Country.SB.Rank
http://www.dazeddigital.com/,31565,52541,,,7289,46100,,,,31403,10693,,10436,,,14109,,,,,22588,,,10865,,,,,,5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.huffingtonpost.co.uk/,21772,33118,,29740,,,,,20842,33589,13500,,13032,,,,,,,,15617,,,18243,,,,10670,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12383,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nylon.com/,69358,,,,,,,,,,18166,,,,,,,,,,,,,32659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.gq.com/,6201,10928,,,3714,,,,9427,9853,1606,5114,4472,,7822,5712,6217,,,,,,,1664,,,,2580,,6875,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://hypebeast.com/,3738,45216,9032,,2732,,,,473,,2044,493,2915,,,4312,,,,,,,,2076,1391,,3604,4577,,3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.businessoffashion.com/,13497,13210,21897,,4926,25526,,6568,12840,25430,4531,2848,10121,,5081,,7859,,,,16482,,,4763,,,,4945,,,,,13627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hollywoodreporter.com/,2316,3448,5511,,3402,,17211,,,2331,668,,2043,,,1585,,,,14749,6516,4580,,1236,,,,1505,,2400,,,,,,,,,,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dailymail.co.uk/,265,414,,451,264,1253,1011,,,264,136,328,81,,208,89,205,,1246,1454,410,133,490,176,1209,,791,178,,30,678,,385,,,,56,,468,,,,,,,,,60,,252,,,,,,,,,,75,,,62,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.people.com/,1262,9133,,,,,2001,,,4499,327,,3596,,,2161,,,5261,7478,,,3159,563,6168,,6586,,,,,,,,,,,,,,6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.etonline.com/,11315,21152,,,,,,,,,3480,,20851,,,7387,,,,,,,,8475,,,7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://hollywoodlife.com/,9586,11098,,29416,,31430,45382,,,,4026,,19984,,,2429,,,,,,2800,,6585,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,4169,,,,,,1671,9387,592,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mirror.co.uk/3am/celebrity-news,1677,1799,1877,1242,621,7082,,,4452,1963,1314,1379,1220,,,219,,,4597,8159,1256,468,4060,1254,8412,,6205,1958,,152,,,,,,,522,,,,,,,,,,,370,,1592,,,,503,,,,,,,,,226,,,,,,,,138,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pcworld.com/,3976,2155,7680,5022,1503,9250,,,,1448,1466,1651,1458,5143,4001,3361,3105,,,17536,4395,2305,10366,1587,12922,,5120,2250,5354,1609,,,3149,,1931,,1190,,,,,,,,,1932,,,,2136,,,,,,,6707,,,,,,,,,,,,,,,,,,,3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://gawker.com/,13076,92279,,,,,4377,,,,2737,,22411,,,,,,,20449,,,,19323,,,,,,,,,,,,,,,,,,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://fossbytes.com/,4171,697,5174,4572,6076,7031,,,,1229,8416,,5305,4653,6281,2250,2887,,,13840,6932,2695,7992,6412,,,8496,1916,9478,4523,,,3557,5001,,,1336,,,,,,,,,,,,,1418,,,,308,,,,1930,,,,,,,,,,1102,,,,,,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.digitaltrends.com/,984,530,725,989,513,1792,,,,333,415,774,641,1080,1106,575,649,786,1986,4825,1316,500,769,506,4485,,3122,393,1962,541,,1462,805,,730,1013,,928,1057,,,,,,,,,,,751,,627,,,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://lifehacker.com/,1796,1874,,4224,1607,5809,2097,,,2106,506,,,2867,,2126,,,5965,4996,4306,1653,4844,1064,11425,,6399,942,7154,2765,,,1779,,,,,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://mashable.com/,1904,989,,2760,946,3757,2461,,3158,714,596,1371,1389,3648,,1272,1603,,4028,4578,2029,1613,2533,989,6448,,,1066,,,,1478,2064,,,,,,,,,,,,,,,,,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.makeuseof.com/,1669,639,2514,1605,1183,1782,,1121,,513,1192,1506,901,1678,1984,563,993,,4442,3279,1755,760,1650,891,7535,,3352,605,4841,1055,3065,3169,1344,705,1430,2768,,,,,,,,883,,,,,1533,1014,,,,,,,2058,,,,,,,,,,,,,,,,,,,1335,,834,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.readwriteweb.com/,99872,,,,,,50377,,,,43539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://slashdot.org/,7250,980,14409,9413,,18403,,,,1362,6735,,18129,,,,2161,,,,,,,16094,10205,,,,,,,,,,,,,,,,,,,,,,,,,6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.tapscape.com/,101858,36910,,,,,,,,10369,,,,,,,,,,,,,,,,,,8466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.businessinsider.com/,220,418,,504,223,571,1297,160,515,121,58,220,245,358,158,272,120,,443,717,353,149,295,64,624,,,118,846,613,,395,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.theweek.com/,7737,31912,,,,,,,,,1374,,10724,,,,,,,,,,10732,2751,,,,6238,,3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://entrepreneur.com/,1769,630,,2306,1281,,,,,958,1185,2791,1140,3885,2897,553,891,1042,,8455,3374,1140,482,1135,13304,,9429,1068,4088,,,,1266,,,2797,,,2258,,,,,,2352,,,517,,,,,,,,,,,,,,1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.latimes.com/,1688,5034,,,,,4262,,,,291,,2325,,,,,,,7819,,,1842,1184,6764,,,,,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.rt.com/,293,4289,,113,,773,34,,,,1267,,642,131,246,,143,160,,2084,658,,117,374,935,,202,,,1265,713,455,,131,104,529,,162,103,,,,,,45,,,,,,,165,,,355,,,,,,6,,,,,,114,,,,,,,,,,62,153,,17,38,254,155,16,56,7,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.foxnews.com/,225,1142,,,,,1360,,,,47,,436,,,,,,,980,,,429,162,1885,,,,,,,,,,,,,,,,5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.aljazeera.com/,2128,588,2867,,1110,4444,,,,380,1140,,776,,1356,310,,,,6635,3942,583,3161,581,9630,,8708,1293,,1698,4862,,1739,,190,2265,,,,,,,,713,,,,380,,267,,,,,1618,,,446,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.espn.com/,126,,,,152,,,,166,,42,139,,,,,,,68,,,,649,293,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.foxsports.com/,4257,41152,,,,,2303,,,19215,1153,,13113,,,8496,,,6410,12603,,,,7810,,,,,,,,,,,,,,,8957,,,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.goal.com/,1094,2305,495,570,782,1941,,,,3775,3496,2706,2123,2284,,87,444,,,2769,,950,2538,,2040,,1170,,6168,3022,,4001,1624,713,1500,4525,,,2470,,,137,,,,,,185,,758,,,,95,,,2719,,,,293,351,91,1106,,,1252,61,1614,,55,,,,103,,,,,,,,,,,,,,181,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nhl.com/,1509,52170,,,,,1726,,,,860,,4241,,,,,,5914,20710,,,,314,6052,,9750,,,,,,,,,,,,,,,423,299,,,,1941,,,,599,,,,,,,,,,,,,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mlb.com/,1520,40410,,,,,2023,,2721,,476,,,,,,,,4107,16961,,,4862,1514,1785,,,,,,,,,,,,,,,,,,,,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.sbnation.com/,3761,4801,,,,,2523,,,1907,1054,,7872,,,2564,,,4486,12693,,,,5423,8766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://deadspin.com/,23820,43168,,,,,,,,30261,4325,,,,,,,,,,,,,19232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cbssports.com/,1079,9219,,,,,1880,,,4565,307,,4797,,,2740,,,,9524,,,6751,1352,8687,,,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.usatoday.com/,393,539,,,,,1628,,,570,95,,411,,,687,,,1827,3123,,,967,213,1460,,1347,338,,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.telegraph.co.uk/,917,761,2546,2278,556,2788,1361,,2411,626,464,1219,493,,829,681,654,,1900,2144,975,424,2475,691,4318,,1728,544,5280,61,2652,1483,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.economist.com/,2885,2502,,,501,3718,14076,1271,2408,1223,1327,2358,1547,,1005,1659,2238,2669,2203,3091,1798,2134,1208,942,11287,,9167,2017,10721,2476,3056,,2422,,,2384,,2158,,,,,,,,1766,,,,2040,,,,,4295,,4809,,,,,,,,,,,,,,,,,,,,,,,,,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.npr.org/,503,788,,,646,,1584,,,911,112,,688,,,723,,,,2738,,627,1185,379,2163,,,,,937,,,,,,,,,,,6383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pbs.org/,1496,9465,,,,,1792,,,,277,,2480,,,,,,,9566,,,3601,1108,6900,,,,,2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.marketwatch.com/,381,307,,,162,,1492,241,532,670,97,272,208,,,,,,901,1406,675,,1096,120,1630,,2153,282,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.thetimes.co.uk/tto/news,6164,9531,12461,12604,1793,9881,,3918,12150,8297,5063,5707,4253,7968,1789,6052,,,,23176,4096,3147,7879,8891,,,,,,332,3455,2222,,,,3533,1222,,,,,,,,,,,,,6969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.kiplinger.com/,14208,38024,,,,,62679,,,,2529,,,,,,10588,,,,,,19532,13996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.institutionalinvestor.com/,81695,,,,,,,,,,24079,,,,,,,,,,,,,26162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.pionline.com/,156932,,,,,,,,,,30255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.investmenteurope.net/,490863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.cnbc.com/,262,227,,,84,,1473,,451,409,52,201,181,,202,217,128,,540,727,467,314,434,75,1495,,1250,223,,,,,247,,,,,,,,4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fool.com/,1429,2785,,,454,,3460,,2973,,286,1176,711,,,2292,,,2446,7870,,,3750,385,6558,,,,,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://seekingalpha.com/,1405,2205,,,561,,2531,652,1625,2391,311,1263,696,,,,,,1050,6948,,,3672,426,11213,,10228,,,,,,,,,2591,,,3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.barrons.com/,5525,11516,,,2088,,,,5553,,980,3967,4762,,6309,3100,,,,5982,4283,,10078,1631,,,,,,9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
